id_alat,tanggal,jam,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,Latitude,Longitude
20096,2025-10-27,15:55:00,0.00,0.00,2.80,0,600,71,269,0.00,0.00,0.00,0.00,0,34,0.00,1,29.76,12.98,36.25,1,0,0
