id_alat,tanggal,jam,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,Latitude,Longitude
10344,2025-10-24,00:00:00,0.00,0.00,0.00,0.00,0,0,1,1,0.00,0.00,0.00,0,0,0.00,1,41.53,39.18,12.44,1,-7.599500,109.400109
10344,2025-10-24,00:01:00,0.00,0.00,0.00,0.00,0,1,2,1,0.00,0.00,0.00,0,0,0.00,1,41.60,39.18,12.68,1,-7.599489,109.400092
10344,2025-10-24,00:02:00,0.00,0.00,0.00,0.00,0,2,3,1,0.00,0.00,0.00,0,0,0.00,1,41.50,39.18,12.68,1,-7.599482,109.400094
10344,2025-10-24,00:03:00,0.00,0.00,0.00,0.00,0,3,4,1,0.00,0.00,0.00,0,0,0.00,1,41.49,39.21,12.93,0,-7.599479,109.400098
10344,2025-10-24,00:04:00,0.00,0.00,0.00,0.00,0,4,5,1,0.00,0.00,0.00,0,0,0.00,1,41.48,39.22,12.68,1,-7.599497,109.400064
10344,2025-10-24,00:05:00,0.00,0.00,0.00,0.00,0,5,6,1,0.00,0.00,0.00,0,0,0.00,1,41.45,39.21,12.95,0,-7.599511,109.400093
10344,2025-10-24,00:06:00,0.00,0.00,0.00,0.00,0,6,7,1,0.00,0.00,0.00,0,0,0.00,1,41.47,39.20,12.71,0,-7.599488,109.400100
10344,2025-10-24,00:07:00,0.00,0.00,0.00,0.00,0,7,8,1,0.00,0.00,0.00,0,0,0.00,1,41.49,39.18,12.44,1,-7.599494,109.400109
10344,2025-10-24,00:08:00,0.00,0.00,0.00,0.00,0,8,9,1,0.00,0.00,0.00,0,0,0.00,1,41.43,39.21,12.58,0,-7.599502,109.400092
10344,2025-10-24,00:09:00,0.00,0.00,0.00,0.00,0,9,10,1,0.00,0.00,0.00,0,0,0.00,1,41.45,39.21,12.64,1,-7.599512,109.400072
10344,2025-10-24,00:10:00,0.00,0.00,0.00,0.00,0,10,11,1,0.00,0.00,0.00,0,0,0.00,1,41.45,39.20,12.60,1,-7.599508,109.400094
10344,2025-10-24,00:11:00,0.00,0.00,0.00,0.00,0,11,12,1,0.00,0.00,0.00,0,0,0.00,1,41.45,39.21,12.64,0,-7.599474,109.400077
10344,2025-10-24,00:12:00,0.00,0.00,0.00,0.00,0,12,13,1,0.00,0.00,0.00,0,0,0.00,1,41.36,39.22,12.68,0,-7.599469,109.400083
10344,2025-10-24,00:13:00,0.00,0.00,0.00,0.00,0,13,14,1,0.00,0.00,0.00,0,0,0.00,1,41.39,39.24,12.52,0,-7.599480,109.400072
10344,2025-10-24,00:14:00,0.00,0.00,0.00,0.00,0,14,15,1,0.00,0.00,0.00,0,0,0.00,1,41.29,39.25,12.58,0,-7.599486,109.400088
10344,2025-10-24,00:15:00,0.00,0.00,0.00,0.00,0,15,16,1,0.00,0.00,0.00,0,0,0.00,1,41.30,39.22,12.95,0,-7.599514,109.400097
10344,2025-10-24,00:16:00,0.00,0.00,0.00,0.00,0,16,17,1,0.00,0.00,0.00,0,0,0.00,1,41.38,39.21,12.66,0,-7.599484,109.400067
10344,2025-10-24,00:17:00,0.00,0.00,0.00,0.00,0,17,18,1,0.00,0.00,0.00,0,0,0.00,1,41.38,39.16,12.52,1,-7.599486,109.400063
10344,2025-10-24,00:18:00,0.00,0.00,0.00,0.00,0,18,19,1,0.00,0.00,0.00,0,0,0.00,1,41.39,39.13,12.64,1,-7.599474,109.400069
10344,2025-10-24,00:19:00,0.00,0.00,0.00,0.00,0,19,20,1,0.00,0.00,0.00,0,0,0.00,1,41.45,39.11,12.64,1,-7.599477,109.400062
10344,2025-10-24,00:20:00,0.00,0.00,0.00,0.00,0,20,21,1,0.00,0.00,0.00,0,0,0.00,1,41.47,39.11,12.93,1,-7.599494,109.400076
10344,2025-10-24,00:21:00,0.00,0.00,0.00,0.00,0,21,22,1,0.00,0.00,0.00,0,0,0.00,1,41.49,39.08,12.93,1,-7.599484,109.400093
10344,2025-10-24,00:22:00,0.00,0.00,0.00,0.00,0,22,23,1,0.00,0.00,0.00,0,0,0.00,1,41.50,39.06,12.60,1,-7.599471,109.400076
10344,2025-10-24,00:23:00,0.00,0.00,0.00,0.00,0,23,24,1,0.00,0.00,0.00,0,0,0.00,1,41.52,39.06,12.52,1,-7.599487,109.400078
10344,2025-10-24,00:24:00,0.00,0.00,0.00,0.00,0,24,25,1,0.00,0.00,0.00,0,0,0.00,1,41.48,39.04,12.64,1,-7.599481,109.400077
10344,2025-10-24,00:25:00,0.00,0.00,0.00,0.00,0,25,26,1,0.00,0.00,0.00,0,0,0.00,1,41.50,39.04,12.68,1,-7.599495,109.400103
10344,2025-10-24,00:26:00,0.00,0.00,0.00,0.00,0,26,27,1,0.00,0.00,0.00,0,0,0.00,1,41.52,39.06,12.60,1,-7.599500,109.400081
10344,2025-10-24,00:27:00,0.00,0.00,0.00,0.00,0,27,28,1,0.00,0.00,0.00,0,0,0.00,1,41.55,39.01,12.75,1,-7.599499,109.400077
10344,2025-10-24,00:28:00,0.00,0.00,0.00,0.00,0,28,29,1,0.00,0.00,0.00,0,0,0.00,1,41.54,39.00,12.64,1,-7.599493,109.400081
10344,2025-10-24,00:29:00,0.00,0.00,0.00,0.00,0,29,30,1,0.00,0.00,0.00,0,0,0.00,1,41.51,39.00,12.60,1,-7.599483,109.400064
10344,2025-10-24,00:30:00,0.00,0.00,0.00,0.00,0,30,31,1,0.00,0.00,0.00,0,0,0.00,1,41.53,38.97,12.52,1,-7.599458,109.400075
