id_alat,tanggal,jam,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,Latitude,Longitude
10344,2025-11-24,00:00:00,0.00,0.00,0.00,0.00,0,0,1,1,0.00,0.00,0.00,0,0,0.00,1,40.59,38.49,12.68,1,-7.599446,109.400100
10344,2025-11-24,00:01:00,0.00,0.00,0.00,0.00,0,1,2,1,0.00,0.00,0.00,0,0,0.00,1,40.64,38.46,12.93,1,-7.599466,109.400096
10344,2025-11-24,00:02:00,0.00,0.00,0.00,0.00,0,2,3,1,0.00,0.00,0.00,0,0,0.00,1,40.71,38.42,12.68,1,-7.599454,109.400092
10344,2025-11-24,00:03:00,0.00,0.00,0.00,0.00,0,3,4,1,0.00,0.00,0.00,1,0,0.00,1,40.69,38.41,12.60,1,-7.599441,109.400107
10344,2025-11-24,00:04:00,0.00,0.00,0.00,0.00,0,4,5,1,0.00,0.00,0.00,0,0,0.00,1,40.72,38.38,12.70,1,-7.599455,109.400095
10344,2025-11-24,00:05:00,0.00,0.00,0.00,0.00,0,5,6,1,0.00,0.00,0.00,0,0,0.00,1,40.79,38.36,12.60,1,-7.599461,109.400087
10344,2025-11-24,00:06:00,0.00,0.00,0.00,0.00,0,6,7,1,0.00,0.00,0.00,0,0,0.00,1,40.81,38.36,12.60,1,-7.599486,109.400060
10344,2025-11-24,00:07:00,0.00,0.00,0.00,0.00,0,7,8,1,0.00,0.00,0.00,0,0,0.00,1,40.81,38.35,12.93,1,-7.599473,109.400081
10344,2025-11-24,00:08:00,0.00,0.00,0.00,0.00,0,8,9,1,0.00,0.00,0.00,0,0,0.00,1,40.84,38.35,12.44,1,-7.599471,109.400077
10344,2025-11-24,00:09:00,0.00,0.00,0.00,0.00,0,9,10,1,0.00,0.00,0.00,0,0,0.00,1,40.83,38.35,12.44,1,-7.599429,109.400079
10344,2025-11-24,00:10:00,0.00,0.00,0.00,0.00,0,10,11,1,0.00,0.00,0.00,0,0,0.00,1,40.85,38.35,12.60,1,-7.599434,109.400084
