id_alat,tanggal,jam,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,Latitude,Longitude
10344,2025-10-29,00:00:00,0.00,0.00,0.00,0.00,0,0,1,1,0.00,0.00,0.00,0,0,0.00,1,42.87,39.08,12.93,1,-7.599475,109.400079
10344,2025-10-29,00:01:00,0.00,0.00,0.00,0.00,0,1,2,1,0.00,0.00,0.00,0,0,0.00,1,42.81,39.08,12.60,1,-7.599472,109.400093
10344,2025-10-29,00:02:00,0.00,0.00,0.00,0.00,0,2,3,1,0.00,0.00,0.00,0,0,0.00,1,42.85,39.08,12.60,1,-7.599484,109.400075
10344,2025-10-29,00:03:00,0.00,0.00,0.00,0.00,0,3,4,1,0.00,0.00,0.00,0,0,0.00,1,42.87,39.10,12.68,0,-7.599476,109.400089
10344,2025-10-29,00:04:00,0.00,0.00,0.00,0.00,0,4,5,1,0.00,0.00,0.00,0,0,0.00,1,42.83,39.11,12.56,1,-7.599479,109.400078
10344,2025-10-29,00:05:00,0.00,0.00,0.00,0.00,0,5,6,1,0.00,0.00,0.00,0,0,0.00,1,42.83,39.11,12.60,1,-7.599497,109.400092
10344,2025-10-29,00:06:00,0.00,0.00,0.00,0.00,0,6,7,1,0.00,0.00,0.00,0,0,0.00,1,42.82,39.10,12.64,0,-7.599494,109.400076
10344,2025-10-29,00:07:00,0.00,0.00,0.00,0.00,0,7,8,1,0.00,0.00,0.00,0,0,0.00,1,42.80,39.10,12.52,1,-7.599518,109.400071
10344,2025-10-29,00:08:00,0.00,0.00,0.00,0.00,0,8,9,1,0.00,0.00,0.00,0,0,0.00,1,42.79,39.11,12.60,1,-7.599471,109.400077
10344,2025-10-29,00:09:00,0.00,0.00,0.00,0.00,0,9,10,1,0.00,0.00,0.00,0,0,0.00,1,42.69,39.11,12.58,0,-7.599468,109.400105
10344,2025-10-29,00:10:00,0.00,0.00,0.00,0.00,0,10,11,1,0.00,0.00,0.00,0,0,0.00,1,42.72,39.13,12.54,1,-7.599469,109.400095
10344,2025-10-29,00:11:00,0.00,0.00,0.00,0.00,0,11,12,1,0.00,0.00,0.00,0,0,0.00,1,42.65,39.18,12.44,0,-7.599466,109.400100
10344,2025-10-29,00:12:00,0.00,0.00,0.00,0.00,0,12,13,1,0.00,0.00,0.00,0,0,0.00,1,42.55,39.24,12.64,0,-7.599484,109.400107
10344,2025-10-29,00:13:00,0.00,0.00,0.00,0.00,0,13,14,1,0.00,0.00,0.00,0,0,0.00,1,42.62,39.21,12.60,1,-7.599478,109.400058
10344,2025-10-29,00:14:00,0.00,0.00,0.00,0.00,0,14,15,1,0.00,0.00,0.00,0,0,0.00,1,42.58,39.24,12.95,1,-7.599474,109.400082
10344,2025-10-29,00:15:00,0.00,0.00,0.00,0.00,0,15,16,1,0.00,0.00,0.00,0,0,0.00,1,42.58,39.21,12.71,0,-7.599487,109.400088
10344,2025-10-29,00:16:00,0.00,0.00,0.00,0.00,0,16,17,1,0.00,0.00,0.00,0,0,0.00,1,42.60,39.22,12.60,0,-7.599524,109.400081
10344,2025-10-29,00:17:00,0.00,0.00,0.00,0.00,0,17,18,1,0.00,0.00,0.00,0,0,0.00,1,42.57,39.25,12.58,0,-7.599507,109.400084
10344,2025-10-29,00:18:00,0.00,0.00,0.00,0.00,0,18,19,1,0.00,0.00,0.00,0,0,0.00,1,42.59,39.21,12.52,1,-7.599488,109.400061
10344,2025-10-29,00:19:00,0.00,0.00,0.00,0.00,0,19,20,1,0.00,0.00,0.00,0,0,0.00,1,42.61,39.20,12.60,1,-7.599476,109.400095
10344,2025-10-29,00:20:00,0.00,0.00,0.00,0.00,0,20,21,1,0.00,0.00,0.00,0,0,0.00,1,42.57,39.22,12.44,1,-7.599493,109.400106
10344,2025-10-29,00:21:00,0.00,0.00,0.00,0.00,0,21,22,1,0.00,0.00,0.00,0,0,0.00,1,42.61,39.20,12.68,1,-7.599504,109.400092
10344,2025-10-29,00:22:00,0.00,0.00,0.00,0.00,0,22,23,1,0.00,0.00,0.00,0,0,0.00,1,42.66,39.16,12.93,1,-7.599501,109.400082
10344,2025-10-29,00:23:00,0.00,0.00,0.00,0.00,0,23,24,1,0.00,0.00,0.00,0,0,0.00,1,42.67,39.14,12.93,1,-7.599497,109.400084
10344,2025-10-29,00:24:00,0.00,0.00,0.00,0.00,0,24,25,1,0.00,0.00,0.00,0,0,0.00,1,42.64,39.14,12.48,1,-7.599485,109.400107
10344,2025-10-29,00:25:00,0.00,0.00,0.00,0.00,0,25,26,1,0.00,0.00,0.00,0,0,0.00,1,42.73,39.13,12.64,1,-7.599489,109.400085
10344,2025-10-29,00:26:00,0.00,0.00,0.00,0.00,0,26,27,1,0.00,0.00,0.00,0,0,0.00,1,42.73,39.11,12.52,1,-7.599495,109.400084
10344,2025-10-29,00:27:00,0.00,0.00,0.00,0.00,0,27,28,1,0.00,0.00,0.00,0,0,0.00,1,42.72,39.13,12.64,1,-7.599522,109.400094
10344,2025-10-29,00:28:00,0.00,0.00,0.00,0.00,0,28,29,1,0.00,0.00,0.00,0,0,0.00,1,42.72,39.14,12.44,1,-7.599508,109.400106
10344,2025-10-29,00:29:00,0.00,0.00,0.00,0.00,0,29,30,1,0.00,0.00,0.00,0,0,0.00,1,42.63,39.16,12.56,1,-7.599482,109.400113
10344,2025-10-29,00:30:00,0.00,0.00,0.00,0.00,0,30,31,1,0.00,0.00,0.00,0,0,0.00,1,42.63,39.17,12.66,1,-7.599485,109.400103
10344,2025-10-29,00:31:00,0.00,0.00,0.00,0.00,0,31,32,1,0.00,0.00,0.00,0,0,0.00,1,42.65,39.20,12.60,1,-7.599500,109.400113
10344,2025-10-29,00:32:00,0.00,0.00,0.00,0.00,0,32,33,1,0.00,0.00,0.00,0,0,0.00,1,42.59,39.20,12.44,1,-7.599516,109.400114
10344,2025-10-29,00:33:00,0.00,0.00,0.00,0.00,0,33,34,1,0.00,0.00,0.00,0,0,0.00,1,42.51,39.25,12.52,1,-7.599487,109.400115
10344,2025-10-29,00:34:00,0.00,0.00,0.00,0.00,0,34,35,1,0.00,0.00,0.00,0,0,0.00,1,42.52,39.27,12.64,1,-7.599487,109.400118
10344,2025-10-29,00:35:00,0.00,0.00,0.00,0.00,0,35,36,1,0.00,0.00,0.00,0,0,0.00,1,42.45,39.27,12.44,1,-7.599495,109.400112
10344,2025-10-29,00:36:00,0.00,0.00,0.00,0.00,0,36,37,1,0.00,0.00,0.00,0,0,0.00,1,42.42,39.28,12.52,1,-7.599493,109.400085
10344,2025-10-29,00:37:00,0.00,0.00,0.00,0.00,0,37,38,1,0.00,0.00,0.00,0,0,0.00,1,42.44,39.28,12.52,1,-7.599507,109.400086
10344,2025-10-29,00:38:00,0.00,0.00,0.00,0.00,0,38,39,1,0.00,0.00,0.00,0,0,0.00,1,42.42,39.29,12.60,1,-7.599492,109.400077
